train_loss,val_loss,val_acc,val_f1
1.6160031303691402,1.6076801281708937,0.2990373044524669,0.13090379526170745
1.6094674770382866,1.6070386033791761,0.11552346570397112,0.08212961824463702
1.6085073389292914,1.6075644905750568,0.1931407942238267,0.12004014897074941
1.6073036418444868,1.6067078296954815,0.2075812274368231,0.14190277206610788
1.604582233129492,1.6055700343388777,0.23104693140794225,0.19101826053160856
1.6051628128917896,1.6065901288619409,0.22021660649819494,0.13597580315066254
1.6023568888217354,1.6056619194837718,0.19554753309265946,0.1145465600448973
1.6007096082116095,1.6056554661347315,0.12454873646209386,0.1005633547008021
1.5954044423817437,1.5985853534478407,0.2190132370637786,0.16806135502211567
1.5874704306828227,1.600779964373662,0.15403128760529483,0.127665144439099
1.5878273525099824,1.5982849506231456,0.20818291215403129,0.13908945177404727
1.5788312626345722,1.600415133512937,0.17870036101083034,0.10977104389699026
1.5728346247603928,1.5971326598754296,0.21359807460890493,0.14508949587790337
1.5606456136933848,1.6211046209702125,0.09987966305655836,0.0691576426677075
1.5539968791215315,1.6072060351188366,0.1510228640192539,0.10907541068796585
1.543798922340651,1.6350351709585924,0.0950661853188929,0.061716549483718054
1.5278667994743385,1.5978224162872021,0.21540312876052947,0.14388827817578206
1.5161551628711718,1.6329251367312212,0.14019253910950663,0.09656424602532387
1.4918078178368905,1.627291120015658,0.14560770156438027,0.09187404240415939
1.4774883674538655,1.7423183711675496,0.09626955475330927,0.05234277175995824
1.4662247544901383,1.6040298984600947,0.2322503008423586,0.1777711884329656
1.449858235852154,1.609112826677469,0.2111913357400722,0.1908199545660619
1.4307362543787934,1.8889576999040751,0.08664259927797834,0.04211483419471549
1.4180058563389064,1.8910591762799482,0.08904933814681107,0.04299795877019509
1.4032622713973557,1.7983960578074822,0.11432009626955475,0.07758209915856251
1.4121505592180335,1.9402400667850788,0.08724428399518652,0.04046216464995772
1.3912820994566029,1.6862674538905804,0.15944645006016847,0.13176110384030884
1.3864550515649399,1.7128477830153246,0.1407942238267148,0.12157076938174875
1.3579616915200643,1.6848065142448132,0.16606498194945848,0.1543799916359571
1.3538083126003615,1.6552277620022113,0.18231046931407943,0.16421548126336757
1.3312001072842141,1.7377032958544218,0.1654632972322503,0.13541099373222612
1.3107576597715922,1.8306776560269868,0.13959085439229843,0.09909481656426944
1.3069682440895964,1.9825111329555511,0.10168471720818291,0.06903405143631089
1.298043379749077,1.9170225721139174,0.13778580024067388,0.0958036817930388
1.2939455635881654,1.7848468743837798,0.1690734055354994,0.14052054679278267
1.2717024611966046,1.6831354407163768,0.20336943441636582,0.1736785877627906
1.2578079642880942,1.8156303602915544,0.17749699157641396,0.1491561055990706
1.2447068910091972,2.229599973330131,0.10409145607701564,0.07301445898952993
1.2388063913958085,1.7119611547543452,0.17569193742478942,0.16357264656660803
1.2259586752900755,2.018891238249265,0.15403128760529483,0.12927191049102357
1.2190756740201498,1.7220579935954168,0.19855595667870035,0.18968595615503117
1.2162616250019718,1.949211563055332,0.15643802647412755,0.13677414823222991
1.2020902616390283,1.7793579307886271,0.1726835138387485,0.1635133831357824
1.1950801412264507,1.75780261021394,0.2190132370637786,0.1938639870879995
1.1719584413196729,1.744542108132289,0.19434416365824309,0.1787356597634033
1.1709751380238556,1.9970866281252642,0.15703971119133575,0.13354931674203435
1.192659254235346,2.881516919686244,0.08784596871239471,0.04640000264017218
1.1717727509673668,2.0341782501110663,0.1690734055354994,0.13854795141916362
1.1572947715215638,2.0035006449772763,0.16666666666666666,0.14941274614729375
1.1588974646900012,2.7120658594828386,0.09807460890493382,0.057941691842771294
1.1482275318408357,2.5629328535153317,0.1095066185318893,0.0770941877691973
1.1188129779797245,2.2071867974904866,0.1365824308062575,0.10924695977928826
1.1255050370658652,2.386358827352524,0.12755716004813478,0.09948863364644817
1.118148580553451,2.344436730329807,0.13477737665463296,0.11362030791402662
1.1035223565815728,2.112923271380938,0.15342960288808663,0.13569638056081912
1.1007082116776619,2.7891489129800062,0.10529482551143202,0.07165898990286915
1.0951448074285535,2.4542793883727145,0.12274368231046931,0.09394890658885661
1.0768766791924187,3.50103177015598,0.08965102286401926,0.046459047681384154
1.0725191552281956,2.35358399611253,0.13176895306859207,0.10493827345645101
1.077387879724088,2.417522077377026,0.13116726835138387,0.10935629864397671
1.0447516248421969,2.431974791563474,0.14139590854392298,0.12415649791690389
1.0434443072420387,2.1816984369204593,0.1648616125150421,0.14806704148399266
1.0475603650157579,2.4219779051267185,0.14560770156438027,0.1290519004902633
1.0457241630208665,2.5269914040198693,0.13598074608904934,0.11043247626487143
1.0227858743805816,2.4362908945633817,0.14921780986762936,0.1289609055479505
1.0215440818653014,3.551492842344137,0.09025270758122744,0.05005227416050848
1.017244475475256,2.177434178499075,0.17809867629362214,0.1484297956794217
1.0139028931009597,2.884286488478,0.11492178098676294,0.08827619019895547
1.005674868102235,2.3795009828530826,0.1618531889290012,0.13080524669756763
1.0036152725058478,3.3121667275061975,0.10048134777376655,0.0650239719914347
0.9746549610354475,2.6667141364170956,0.14259927797833935,0.1176746091898663
0.9802854098559578,2.253428954344529,0.17388688327316487,0.1254746459053955
0.9710909404616425,2.6099367921168986,0.14921780986762936,0.11936063924147408
0.9625191046419926,2.6712291607489953,0.1407942238267148,0.1150744543578085
0.9478262438290361,2.8632321770374594,0.12936221419975932,0.10481614387732818
0.9497049223397664,2.781157184105653,0.13959085439229843,0.11475099479624443
0.9480970260025798,3.46664199920801,0.10409145607701564,0.06764394079943428
0.9382946707200313,3.267541316839365,0.11191335740072202,0.0801570678854226
0.9155377852168061,2.6025523107785444,0.14741275571600482,0.1269375487318986
0.9237532874812251,2.4487940141787896,0.16666666666666666,0.14245771312209804
0.9244180174841397,3.4562246065873365,0.10409145607701564,0.07120865508650281
0.9310436243020394,3.542826533317566,0.10469314079422383,0.06909663130132118
0.9211030320268898,3.9139545880831204,0.10048134777376655,0.06339050575859674
0.9079102375657087,3.4495214269711423,0.11672683513838748,0.08786675737495411
0.9024880413271955,4.484405898130857,0.08543922984356198,0.04071108483262077
0.9090923413562314,3.0610697957185597,0.13778580024067388,0.11259504450283064
0.8897917702578116,3.859868150490981,0.10048134777376655,0.06292391299515626
0.8680550499238829,3.403685817351708,0.12515042117930206,0.096859748628072
0.8698828151260597,3.5649341757480917,0.11311672683513839,0.08367979212504678
0.8903611561526423,3.8708804754110484,0.10288808664259928,0.0704989820511012
0.8789560008740079,2.9721838992375593,0.15162454873646208,0.12934869272866653
0.8872767977668468,2.9742836310313296,0.14380264741275572,0.11939939729837026
0.8783010359547564,3.5208952656159034,0.11913357400722022,0.08691579933383599
0.8452401771637552,3.188103749201848,0.1365824308062575,0.11384185327024934
0.8545765344071503,3.9044869267023525,0.10770156438026474,0.07557687407915428
0.8469155272423933,3.8924313554396996,0.10108303249097472,0.06879836379488943
0.8591444665107174,3.2168753559772787,0.13838748495788206,0.10992665061192526
0.848742502467068,3.563390232049502,0.12815884476534295,0.09421432540205384
0.8341011898817071,4.014448385972243,0.11131167268351384,0.07936815375790664
0.8353547875719946,3.282777006809528,0.13357400722021662,0.10943956780555224
0.8282651285042509,4.0033609591997585,0.11191335740072202,0.07796619426250731
0.8134595993636311,3.3548230712230387,0.14380264741275572,0.11642028114324891
0.8302449943938693,3.921871698819674,0.12274368231046931,0.0938595003773309
0.8159882518404348,3.5077366691369276,0.13237063778580024,0.10768441946910949
0.8273304542481611,4.329692725951855,0.10469314079422383,0.06816269438844805
0.8150039426082574,4.327499985694885,0.10649819494584838,0.07124617042382078
0.8075632949670156,3.3037247382677517,0.14981949458483754,0.12198573325723638
0.8018129940194209,3.635665265413431,0.1305655836341757,0.10189524140260386
0.7924444836694837,3.506709630672748,0.13477737665463296,0.10853962973081525
0.7998121219556689,3.676466900568742,0.12936221419975932,0.10042667864907126
0.7969792279356344,3.6790205240249634,0.1299638989169675,0.0990006569484539
0.7992598597266248,3.686406442752251,0.13176895306859207,0.10306523898724385
0.7910430425607063,4.424288103213677,0.10649819494584838,0.07043140449349118
0.7922881976993763,4.534996725045717,0.10649819494584838,0.06883368222445635
0.7789580715451263,3.043129013134883,0.17148014440433212,0.13971044508372632
