train_loss,val_loss,val_acc,val_f1
1.6138678603959316,1.608052487556751,0.2214199759326113,0.1645031014154752
1.6104273518312324,1.6081938514342675,0.10409145607701564,0.04268032185547145
1.6099313856328574,1.6094278739048884,0.2677496991576414,0.10888631676719711
1.6090784188613152,1.6087254515061011,0.253309265944645,0.10225433331348414
1.6071234432238977,1.606729424916781,0.21419975932611313,0.13969035651112144
1.6082879709965974,1.6067435420476472,0.2388688327316486,0.11592150624549465
1.603460521373934,1.6038951552831209,0.14380264741275572,0.0958223379833538
1.6032941665464235,1.6047451266875634,0.13477737665463296,0.08622021547408493
1.593898405149145,1.6006116729516249,0.16666666666666666,0.15542541008565236
1.5867609630510644,1.6152305144530077,0.10288808664259928,0.06559986153075528
1.5765786448728691,1.607935877946707,0.14921780986762936,0.09385971847805127
1.5601291899542207,1.6425353655448327,0.10168471720818291,0.060721067736993165
1.5376830737567642,1.6066638552225554,0.22623345367027678,0.1535557091118201
1.4983063693185454,2.10033884873757,0.08062575210589651,0.03253436991614076
1.4697505212524562,3.0034955464876614,0.07942238267148015,0.030414091956430668
1.439367035060253,1.6969242004247813,0.1233453670276775,0.09533314499362176
1.4024775595340915,1.9962370028862586,0.09265944645006016,0.0476260704470742
1.3886707500346656,1.6514970797758837,0.19975932611311673,0.14935268507091148
1.37445657924541,4.715461006531348,0.07942238267148015,0.030414091956430668
1.3502887093905107,3.8015172756635227,0.07942238267148015,0.030414091956430668
1.309536753348934,1.881127274953402,0.1618531889290012,0.12294888332214486
1.306004483722946,1.9595631131759057,0.12214199759326114,0.08898543404886264
1.2951515357471206,2.4879030585289,0.0950661853188929,0.054787899253396596
1.276352292125665,3.440766930580139,0.08243080625752106,0.034047844807503946
1.262724635670486,2.9024977408922634,0.09025270758122744,0.043802197773261525
1.2540707437737475,3.4720216531019945,0.08363417569193743,0.03555534457665142
1.2419475450099093,1.7470270716227019,0.18231046931407943,0.16359322882873711
1.2216880981204579,2.05780507509525,0.1552346570397112,0.12098391471887923
1.2112644199028755,3.253491612581106,0.08483754512635379,0.03999205628118906
1.208568450895328,3.4044414116786075,0.08604091456077016,0.040631207744554386
1.180135519759169,2.0329030660482554,0.15944645006016847,0.13662742257896562
1.1719555160374318,3.0206894966272206,0.10469314079422383,0.06085053386186891
1.1646646573705581,2.8944296011557946,0.10830324909747292,0.06945374465113782
1.135243129961699,6.574941836870634,0.07942238267148015,0.030414091956430668
1.1278925277654408,4.881660268856929,0.08002406738868832,0.03116766144962833
1.1155181075762777,2.2602015275221605,0.1648616125150421,0.12669554866514934
1.09134843627226,5.18590221955226,0.07942238267148015,0.03045969684785842
1.0745967256212698,3.6103773758961606,0.09747292418772563,0.05643236900384794
1.0735850282085753,1.969003214285924,0.15222623345367028,0.10618707937647723
1.0617088125747385,5.476368775734534,0.07882069795427196,0.02925739810161921
1.0391514503840105,2.8865462083082933,0.13537906137184116,0.103298053045173
1.0407523049891574,2.9046698258473325,0.1125150421179302,0.07640330092733158
1.0172743629483343,4.668096450658945,0.0842358604091456,0.038077008153018364
1.0146505086167346,3.828453247363751,0.09326113116726835,0.0518021072417801
1.0038567115959611,4.003127354841966,0.09085439229843562,0.048806322622719854
0.9887877071945412,4.717070056841924,0.08483754512635379,0.04096908965973296
0.9764066298031112,4.618769233043377,0.08724428399518652,0.0411856646080637
0.9596454524299474,4.1869624486336345,0.08965102286401926,0.048864215132389505
0.9388181364652023,3.307646861443153,0.12274368231046931,0.08913824284363574
0.934183508447073,4.35954303924854,0.0950661853188929,0.05563483116642457
0.9320503236020653,4.181833652349619,0.0914560770156438,0.0506574305951323
0.9219090359882244,4.622450186656072,0.09386281588447654,0.05177147828528755
0.9273182998583155,4.2929546649639425,0.09265944645006016,0.052374291309585666
0.896178225869114,5.191151288839487,0.08303249097472924,0.03664744959660719
0.9074055211057941,5.7827687446887674,0.08062575210589651,0.0324313740737291
0.8964595540055951,4.634529902384831,0.09025270758122744,0.04893794224375595
0.877914845364765,4.7681033336199246,0.10469314079422383,0.06331614849845887
0.887214774066962,6.491618083073543,0.08062575210589651,0.03277847829760682
0.8896047785444167,5.027973450147188,0.08543922984356198,0.04139816233905659
0.865576473254602,5.8836053518148566,0.08062575210589651,0.03282396615729949
0.8543175522563526,4.023596745270949,0.1095066185318893,0.07403089303033064
0.8456042866105015,4.0631186962127686,0.10830324909747292,0.07042195540308747
0.8618558685756424,3.3593745139928965,0.15162454873646208,0.1139115849926278
0.8555196153307424,4.316752589665926,0.10649819494584838,0.06962979644974795
0.8283818965976678,7.087831203754131,0.07942238267148015,0.03051832911457463
0.8281256330823435,7.170275633151714,0.08062575210589651,0.031995268796616676
0.8373015910676382,3.8962022341214695,0.13598074608904934,0.09792840104218728
0.8182708829351999,7.855553461955144,0.07942238267148015,0.03050209640876065
0.8168579988109256,4.4385493993759155,0.10348977135980746,0.06544959398632852
